69,3585
69,4341
69,5481
69,5696
69,8844
70,241
70,377
70,1876
70,2513
70,2705
70,3587
70,3678
70,3961
70,6370
70,7518
70,8116
70,8175
70,8641
71,298
71,750
71,5175
71,6202
71,6402
71,6975
71,9304
71,9696
71,9806
72,786
72,889
72,1079
72,1231
72,1935
72,2843
72,2851
72,2949
72,3977
72,4176
72,6030
72,6316
72,8688
72,9379
73,609
73,2159
73,2227
73,2464
73,2972
73,3838
73,4009
73,4012
73,5868
73,6105
73,6229
73,8283
73,8456
73,9249
74,184
74,723
74,1142
74,1307
74,2912
74,3970
74,7575
74,8636
74,9511
74,9520
75,906
75,2357
75,4850
75,5321
75,7011
75,7267
75,7507
75,7526
76,306
76,2839
76,5830
76,6308
76,8937
77,1216
77,2457
77,3593
77,3697
77,5664
77,6423
77,9979
78,1383
78,2222
78,3777
78,4082
78,7544
78,8096
78,8532
78,9438
79,275
79,637
79,5450
79,5594
79,5907
79,6294
79,6499
79,7297
79,8923
80,398
80,1018
80,1587
80,3191
80,4088
80,4179
80,5282
80,6314
80,8449
81,1174
81,1422
81,1952
81,2121
81,2865
81,4851
81,6075
81,6544
81,7833
82,550
82,587
82,3193
82,4765
82,6486
82,7358
82,8287
82,9426
82,9808
83,280
83,349
83,476
83,2435
83,3556
83,4039
83,5018
83,6078
83,7332
83,7664
83,7756
84,352
84,2377
84,2407
84,3842
84,3935
84,4538
84,4595
84,4668
84,5955
84,6093
84,7040
84,8934
84,9125
85,1363
85,2665
85,3144
85,3995
85,5499
85,6545
85,7330
85,7793
85,9335
85,9566
86,320
86,2125
86,3121
86,6307
86,6508
86,7394
86,7546
86,8910
87,436
87,623
87,846
87,2231
87,2852
87,3123
87,3614
87,3867
87,5013
87,5507
87,6583
87,7374
87,8100
87,8349
87,8753
87,9640
88,924
88,932
88,1828
88,2671
88,2697
88,3385
88,8120
89,1366
89,1680
89,1828
89,2477
89,2832
89,5440
89,7691
89,7869
89,8221
89,8490
90,2639
90,2867
90,3259
90,3325
90,4471
90,5989
90,7444
90,7671
90,9745
90,9943
91,2382
91,3483
91,3801
91,5452
91,5573
91,6850
91,7188
92,1013
92,3895
92,6164
92,6448
92,6702
92,8124
92,9544
93,462
93,666
93,1494
93,1562
93,1745
93,2163
93,2841
93,3192
93,3255
93,3931
93,6363
93,6479
93,6862
93,7318
93,8060
93,8074
93,9985
94,734
94,2187
94,2936
94,3657
94,3782
94,5940
94,5941
94,6013
94,6462
94,7530
94,8199
94,8706
94,9214
94,9369
95,166
95,283
95,834
95,1276
95,1538
95,1951
95,2896
95,3074
95,6446
95,7800
95,8843
95,8909
95,9775
96,1851
96,1969
96,2971
96,5148
96,6951
96,7098
96,8134
96,9819
97,1172
97,1174
97,2074
97,4685
97,6054
98,681
98,705
98,789
98,2075
98,2875
98,5469
98,7167
98,7438
98,8509
98,8846
98,9663
99,2548
99,4024
99,5337
99,6704
99,7641
99,8548
99,9420
99,9655
100,419
100,1055
100,1643
100,2290
100,2721
100,2761
100,4177
100,4459
100,5423
100,7955
101,2234
101,3211
101,3685
101,5053
101,8373
101,9193
102,2581
102,3475
102,6482
102,6766
102,6931
102,9812
102,9817
103,619
103,650
103,1288
103,2576
103,2793
103,3548
103,3951
103,4779
103,4802
103,5943
103,6985
103,7102
103,7246
103,7811
103,9174
104,4284
104,5157
104,5214
104,5232
104,6625
104,7450
104,7560
104,8301
104,8337
105,973
105,1646
105,2543
105,4066
105,5100
106,3625
106,6687
106,7087
106,8163
107,328
107,1313
107,2458
107,2460
107,4792
108,1820
108,1951
108,6754
108,6864
108,7106
108,8857
108,9891
109,3493
109,5732
109,7358
109,9643
110,506
110,772
110,1264
110,2267
110,3013
110,3915
110,4461
110,4613
110,4789
110,5920
110,6292
110,8907
110,9137
110,9764
110,9772
111,1068
111,1772
111,1968
111,2786
111,3880
111,4418
111,5199
112,1058
112,1237
112,1316
112,2413
112,4478
112,5462
112,7715
112,7884
112,9424
112,9761
113,272
113,557
113,2904
113,3674
113,4879
113,5564
113,6170
113,7576
113,7585
113,8159
113,8281
113,8401
113,8766
113,9266
113,9359
114,2968
114,3882
114,4744
114,5355
114,5773
114,9767
115,226
115,1636
115,2390
115,2788
115,3261
115,4758
115,4841
115,5635
115,7551
115,8444
115,8723
116,902
116,1875
116,1976
116,3046
116,4132
116,6862
116,8987
116,9909
117,1062
117,4847
117,6556
117,9032
118,673
118,2121
118,3286
118,6586
118,6831
118,9358
119,4838
119,5697
119,7128
119,7144
119,9421
120,435
120,3231
120,4213
120,4570
120,6574
120,6933
121,1653
121,2561
121,3877
121,4242
121,4490
121,7016
121,7943
121,8794
121,9953
122,1089
122,2282
122,2283
122,2817
122,7498
122,7661
122,9337
123,1027
123,1419
123,2103
123,2527
123,4440
123,4451
123,4624
123,6511
123,6702
123,6817
123,7001
123,8627
124,4020
124,4751
124,9224
125,3247
125,3547
125,4558
125,5195
125,5628
125,5732
125,7321
125,7854
125,8134
126,1236
126,1763
126,2261
126,2856
126,2861
126,3719
126,3949
126,4334
126,5398
126,6130
126,6972
126,8460
127,1296
127,1785
127,2091
127,4555
127,4747
127,5942
127,6390
127,6837
127,6914
127,7321
127,7624
127,8912
127,9081
128,1457
128,2647
128,3216
128,3407
128,3524
128,3633
128,3940
128,4168
128,5299
128,6054
128,7159
128,7797
128,9188
129,180
129,980
129,1085
129,1341
129,2563
129,3826
129,4228
129,5571
129,5663
129,6365
129,7537
129,8746
129,8918
129,9432
130,1693
130,2048
130,2112
130,2329
130,3091
130,4515
130,4533
130,5194
130,9204
130,9241
130,9887
131,328
131,1075
131,1291
131,1917
131,2575
131,2586
131,3029
131,4996
131,5894
131,7121
131,8490
131,8721
131,8983
131,9171
131,9694
132,600
132,807
132,1826
132,2740
132,4436
132,4722
132,5250
132,7559
132,8643
133,1358
133,2873
133,5806
133,6218
133,6628
134,651
134,1217
134,2180
134,2528
134,3668
134,5028
134,5038
134,5328
134,5780
134,7816
134,8712
134,8839
135,3795
135,4647
135,4853
135,5743
135,6006
135,6183
135,6908
135,8551
135,8961
136,589
136,1647
136,2571
136,3370
136,3450
136,6444
136,6651
136,7048
136,8738
136,8879
136,8884
137,270
137,540
137,5122
137,7906
137,8106
137,9912
138,1538
138,2426
138,2954
138,3213
138,3573
138,3703
138,3910
138,5013
138,5590
138,7362
138,8465
138,9883
139,2301
139,2950
139,5265
139,6166
139,6708
139,7824
139,8082
140,1974
140,2704
140,3495
140,4464
140,5412
140,5496
140,7728
140,8958
140,9350
140,9362
141,630
141,930
141,3022
141,3322
141,4750
141,6412
141,7386
141,8293
141,8460
141,9064
141,9553
142,1838
142,4646
142,6217
142,6220
142,6373
142,7041
142,8429
143,1843
143,2325
143,3525
143,3596
143,3980
143,4385
143,5242
143,6556
143,7599
143,8082
143,8293
143,9005
144,1551
144,5040
144,5201
144,6757
144,7351
144,8398
144,9755
145,515
145,718
145,1221
145,1899
145,2173
145,3228
145,3649
145,3886
145,4181
145,5944
145,6848
145,9223
145,9853
146,555
146,1105
146,1943
146,2638
146,3322
146,4395
146,5817
146,6831
146,6940
146,8578
146,9145
146,9751
147,814
147,2517
147,5360
147,7941
147,9808
148,422
148,659
148,741
148,851
148,880
148,1330
148,2987
148,3189
148,3629
148,4687
148,6118
148,7467
148,7735
148,9095
149,1146
149,3169
149,4160
149,4977
149,8015
149,8332
149,8932
150,1864
150,1886
150,2152
150,2305
150,4961
150,5799
150,6165
150,7838
150,9312
150,9442
150,9561
150,9722
151,501
151,604
151,2311
151,2577
151,4230
151,5266
151,5481
151,5514
151,5774
151,6638
151,6772
151,6901
151,7025
151,7029
151,8584
151,8700
152,421
152,2060
152,2523
152,2794
152,3206
152,4824
152,5468
152,5893
152,6547
152,9288
152,9299
152,9845
153,823
153,1188
153,4056
153,6526
153,6768
153,8586
153,9315
154,311
154,2099
154,2613
154,4869
155,2029
155,2166
155,2667
155,3612
155,5166
155,5645
155,7569
155,7713
155,8840
155,8980
155,9993
156,1649
156,3623
156,5064
157,1127
157,1382
157,5405
157,6269
157,6924
157,8118
157,8417
157,9101
157,9126
158,232
158,1809
158,3029
158,3662
158,4247
158,4919
158,5276
158,5606
158,6178
158,8183
158,8351
158,9647
159,233
159,3782
159,4061
159,4435
159,8616
159,9170
159,9755
160,1212
160,1636
160,2172
160,2593
160,2924
160,3684
160,5735
160,6451
160,7855
160,8133
160,9349
161,210
161,1900
161,2571
161,3471
161,4302
161,4792
161,4974
161,6471
161,8527
161,9660
162,1318
162,3021
162,3574
162,3581
162,3771
162,4799
162,4990
162,6873
162,7175
162,8597
162,8671
162,9432
163,422
163,1329
163,1886
163,2958
163,3008
163,4139
163,4582
163,6706
163,8569
163,9872
163,9931
164,373
164,2127
164,2701
164,3093
164,6244
164,7149
164,7842
165,389
165,3226
165,5599
165,8075
166,1026
166,2171
166,2504
166,2700
166,4402
166,7969
166,8253
166,9383
167,556
167,1909
167,2023
167,3413
167,4617
167,4726
167,5508
167,6955
168,415
168,2696
168,3136
168,6564
168,6595
168,6836
168,8818
169,2278
169,3796
169,4355
169,5128
169,6047
169,8106
169,8653
169,8825
169,9073
169,9181
169,9360
169,9427
170,468
170,507
170,759
170,963
170,1272
170,1544
170,2035
170,2607
170,2794
170,3585
170,3894
170,4003
170,5329
170,5755
170,6592
170,8087
170,8544
170,8993
170,9511
171,214
171,4410
171,7224
171,7377
171,8670
171,9768
172,1707
172,2318
172,2360
172,3479
172,4969
172,5192
172,5277
172,5377
172,5904
172,8166
172,8437
172,8596
172,8927
172,9366
173,2247
173,3440
173,4052
173,4445
173,4582
173,5832
173,7278
173,8216
173,9905
174,236
174,398
174,7343
174,7419
174,7953
175,817
175,965
175,1330
175,3641
175,4473
175,5632
175,5979
175,6746
175,6835
175,7023
175,9416
175,9776
176,645
176,1363
176,2573
176,5711
176,6050
176,7451
176,7490
176,9934
177,1510
177,1663
177,1691
177,6765
177,7903
177,9263
178,319
178,1111
178,2356
178,3259
178,3418
178,4888
178,5072
178,5782
178,6076
178,6395
178,7725
179,1206
179,1408
179,3660
179,3777
179,4129
179,4215
179,4288
179,4301
179,4584
179,6562
179,6930
179,7358
179,7744
179,7842
179,8918
180,336
180,391
180,456
180,863
180,4043
180,4409
180,6861
180,8715
180,9143
181,501
181,1747
181,2241
181,2819
181,2827
181,3740
181,5163
181,6271
181,8089
181,8156
181,9470
181,9743
182,367
182,1283
182,1896
182,1953
182,4461
182,4769
182,6936
182,7036
183,313
183,739
183,1265
183,2580
183,2616
183,2645
183,9967
184,2010
184,2178
184,2651
184,3044
184,3100
184,4406
184,5780
184,6252
184,6955
184,7363
184,7597
184,8319
184,8376
184,9352
184,9450
185,524
185,2229
185,2708
185,2807
185,2992
185,4318
185,4543
185,4874
185,5025
185,6307
185,6400
185,7838
185,8381
185,9044
185,9092
186,1171
186,1634
186,3359
186,4162
186,4818
186,4994
186,7064
186,7452
186,8672
186,9193
186,9331
186,9868
187,228
187,1838
187,2890
187,2954
187,2961
187,4501
187,4848
187,5644
187,5732
187,6145
187,6650
187,8930
187,9166
188,735
188,801
188,2257
188,3399
188,3854
188,4032
188,4151
188,4289
188,5166
188,6175
188,6328
188,6716
188,7262
188,8136
188,8416
188,9543
189,1042
189,2355
189,3830
189,4733
189,4822
189,4926
189,7809
189,8301
189,8918
189,9111
190,665
190,1810
190,3098
190,3105
190,3192
190,6711
190,7103
190,7821
190,8235
191,470
191,700
191,943
191,1526
191,1577
191,2410
191,3379
191,4360
191,4462
191,5044
191,8490
191,8782
191,9313
191,9520
191,9998
192,243
192,2805
192,2962
192,4147
192,4803
192,5055
192,7597
192,7774
192,8079
192,9975
193,920
193,1451
193,1514
193,1747
193,3968
193,4252
193,4309
193,5169
193,7751
193,8058
193,8237
193,9588
194,3137
194,3924
194,4274
194,5606
194,7998
194,8349
194,8382
194,8625
194,9935
195,199
195,314
195,2939
195,5144
195,6014
195,6046
195,6173
195,6470
195,7532
195,7825
195,8150
195,8698
195,9044
195,9257
195,9400
196,443
196,3349
196,4231
196,7486
196,8728
196,9192
196,9235
197,1387
197,2202
197,2810
197,2928
197,3235
197,7679
197,8737
197,9408
197,9920
198,2243
198,3387
198,4763
198,5491
198,5545
198,6427
198,7712
198,8249
198,8277
198,8309
199,1207
199,2721
199,3057
199,3744
199,4224
199,4508
199,6174
199,6207
199,6690
199,7018
199,7836
199,9336
200,1836
200,7622
200,8477
201,1000
201,2078
201,3027
201,3325
201,5368
201,5588
201,5804
201,6665
201,7278
201,8169
201,8560
202,700
202,1336
202,1413
202,2762
202,3182
202,3346
202,4134
202,4499
202,5606
202,7778
202,8220
203,528
203,2216
203,4169
203,4974
203,6127
203,8655
203,9564
204,699
204,3478
204,3831
204,4261
204,4550
204,6993
204,7462
205,492
205,642
205,2289
205,2504
205,4048
205,5562
205,6043
205,6294
205,6927
205,8440
205,9895
206,1856
206,1983
206,2073
206,2095
206,3557
206,3710
206,4503
206,5702
206,6743
206,8153
207,3354
207,3814
207,4186
207,7241
207,7590
207,8819
207,8946
207,9149
207,9690
207,9948
208,2636
208,5488
208,6240
208,8821
208,8833
208,8923
208,9672
209,809
209,2336
209,2831
209,3246
209,5169
209,6157
209,6956
209,7422
209,8868
210,1298
210,1742
210,2132
210,2258
210,5213
210,6475
211,729
211,3227
211,5519
211,6934
211,7137
211,7682
211,8125
211,8889
212,1746
212,2461
212,5101
212,7941
212,8172
212,9281
213,330
213,933
213,1281
213,2097
213,4104
213,4230
213,5189
213,5441
213,8157
214,1148
214,2523
214,3134
214,3450
214,4791
214,5557
214,5619
214,6480
215,960
215,1696
215,2355
215,2533
215,3754
215,3866
215,4462
215,4708
215,5959
215,7728
216,234
216,1151
216,1638
216,2041
216,3657
216,8132
217,5122
217,5419
217,5644
217,6302
217,6517
217,6604
217,7089
217,7143
217,8848
217,9052
217,9650
217,9972
218,469
218,1657
218,2990
218,3081
218,3536
218,4638
218,4653
218,6946
218,8787
218,8860
218,9002
219,880
219,1048
219,3544
219,4067
219,4083
219,4780
219,7401
219,8395
219,8688
220,1215
220,1722
220,2814
220,5794
220,6128
220,6284
220,9004
220,9294
220,9298
221,779
221,2685
221,3167
221,5122
221,6607
221,8959
221,9243
222,2074
222,2712
222,5620
222,7579
222,9021
222,9705
223,1401
223,1448
223,2981
223,3473
223,3755
223,5163
223,6592
223,7450
223,7605
223,7862
223,9176
224,1559
224,2149
224,2334
224,2679
224,3305
224,3751
224,4594
224,6136
224,9499
225,901
225,1831
225,3195
225,3547
225,4906
225,5234
225,6120
225,6186
225,6348
225,6481
225,7359
225,8464
225,8544
225,9238
225,9831
226,786
226,1791
226,2230
226,2380
226,3323
226,3509
226,4847
226,6357
226,6614
226,6982
226,9563
226,9814
227,2066
227,2086
227,2489
227,3152
227,4225
227,4485
227,8753
227,9405
228,3353
228,4132
228,4338
228,4731
228,4788
228,5041
228,5606
228,5790
228,6230
228,8185
229,382
229,1612
229,3438
229,3720
229,4029
229,4555
229,6516
229,8040
229,8523
229,9198
230,299
230,1278
230,2854
230,2960
230,3303
230,3373
230,4141
230,4227
230,4894
230,5102
230,5970
230,7690
230,7965
230,7980
230,9072
231,261
231,903
231,1291
231,1778
231,2059
231,2168
231,2766
231,2802
231,4602
231,6142
231,7667
231,8077
231,9416
232,924
232,1574
232,4302
232,5992
232,6356
232,7125
232,7581
232,7985
232,8073
232,8297
232,8525
232,8588
232,9887
233,2062
233,2499
233,2912
233,3356
233,3691
233,4678
233,7711
234,1603
234,3688
234,3821
234,4504
234,4741
234,7596
234,7693
234,8223
234,8501
234,9068
235,1413
235,4014
235,5233
235,6037
235,6389
235,7037
235,9625
236,962
236,4145
236,4508
236,6273
236,7628
237,985
237,2023
237,2325
237,2331
237,4047
237,4542
237,4954
237,4985
237,5138
237,5462
237,5836
237,6364
237,7714
237,7761
237,8941
237,9485
238,560
238,1918
238,2158
238,2223
238,2674
238,4171
238,4512
238,4953
238,5032
238,5344
238,5545
238,5724
238,5817
238,5939
238,6421
238,6873
238,7096
238,8460
239,520
239,3056
239,4650
239,7907
239,9739
240,995
240,1173
240,1196
240,1578
240,3406
240,3477
240,4067
240,5923
240,6781
240,7025
240,8730
240,9721
240,9813
241,2649
241,4020
241,5181
241,5545
241,5875
241,6691
241,6921
241,7129
241,7361
242,689
242,1467
242,5813
242,5999
242,6728
242,8310
242,8618
243,558
243,612
243,1765
243,2263
243,3446
243,4684
243,5754
243,6785
243,7448
243,7526
243,8823
243,9606
243,9717
244,518
244,652
244,1185
244,2053
244,3852
244,4559
244,4572
244,4912
244,5130
244,5241
244,5623
244,6787
244,6865
244,8214
244,8881
245,3560
245,4159
245,5451
245,5777
245,6083
245,6826
245,7473
245,9399
246,956
246,1459
246,3315
247,2482
247,2784
247,3087
247,4304
247,4381
247,4545
247,5548
247,5804
247,8089
248,482
248,3161
248,3636
248,3934
248,3936
248,4785
248,5122
248,5681
248,7233
248,8205
248,8808
248,9200
249,801
249,1105
249,3237
249,4498
249,7099
249,7485
249,8432
249,9343
250,623
250,2364
250,4625
250,4692
250,5690
250,7578
250,8641
251,645
251,1679
251,1698
251,5411
251,7605
251,9128
251,9678
252,1009
252,3043
252,3488
252,6708
252,8299
252,8352
252,9956
253,2896
253,3219
253,3714
253,4080
253,4447
253,4804
253,6590
253,6690
253,6834
253,7799
253,9343
253,9455
253,9983
254,916
254,1727
254,2347
254,2692
254,3144
254,4444
254,4584
254,5652
254,5757
254,6464
254,7276
254,7398
255,374
255,1225
255,1326
255,3387
255,4364
255,6102
255,8673
256,1038
256,5418
256,5951
256,8699
256,8895
257,2422
257,4140
257,4843
257,5690
257,6871
257,7018
257,8776
257,9960
258,261
258,548
258,1340
258,2190
258,2805
258,3187
258,3299
258,5866
258,7624
258,7645
258,8180
258,8522
258,8530
259,1950
259,1987
259,3554
259,3741
259,4177
259,6071
259,6113
259,7132
259,8732
259,8902
259,9759
260,1320
260,1583
260,1912
260,2193
260,2343
260,3255
260,3398
260,3501
260,3597
260,3682
260,3797
260,3836
260,4587
260,4993
260,8925
260,9403
260,9912
261,821
261,2175
261,2565
261,3163
261,4050
261,6177
261,6907
261,7807
261,7947
262,1702
262,2185
262,3330
262,3627
262,4940
262,6430
262,7928
263,1331
263,1932
263,2591
263,3014
263,3261
263,3281
263,3889
263,4428
263,6616
263,6983
263,8479
263,8562
263,8563
263,9256
263,9780
263,9821
264,1681
264,2212
264,2739
264,2959
264,4260
264,4427
264,5006
264,5452
264,6312
264,8271
264,9215
264,9911
265,591
265,1671
265,2241
265,2797
265,2872
265,5722
265,6228
265,6305
265,6651
265,7958
265,8288
266,330
266,718
266,2775
266,3615
266,8423
267,1975
267,2464
267,2675
267,3792
267,3865
267,6496
267,7599
268,1768
268,3378
268,4126
268,4987
268,5661
268,5960
268,7349
268,7470
268,8356
268,9305
269,472
269,736
269,1394
269,2653
269,3700
269,4563
269,6371
269,6964
269,7216
269,7705
269,8138
269,8662
269,9057
269,9512
269,9671
269,9857
270,529
270,1322
270,1749
270,2506
270,3173
270,4448
270,4469
270,4734
270,4880
270,5180
270,5586
270,5809
270,5933
270,5948
270,7654
270,7814
270,9392
271,1062
271,1489
271,2358
271,3717
271,4700
271,4950
271,4974
271,5395
271,5450
271,6904
271,6910
271,8613
271,8928
272,1197
272,1717
272,3702
272,3738
272,3800
272,4366
272,4636
272,6585
272,6833
272,7757
272,7901
272,8481
272,8665
272,9149
272,9517
272,9727
273,1191
273,4216
273,6789
273,6869
274,3006
274,3768
274,3877
274,4445
274,7406
274,7554
275,582
275,713
275,1685
275,2869
275,3158
275,4062
275,4464
275,5703
275,6195
275,6311
275,7936
275,8820
275,9507
276,643
276,1172
276,1881
276,2822
276,3061
276,4040
276,4622
276,4843
276,6303
276,7532
276,8131
276,8614
277,2719
277,3333
277,4172
277,5818
277,6323
277,6791
277,6808
277,7054
277,7655
277,8344
277,9359
278,1463
278,2196
278,2727
278,3782
278,5289
278,7482
278,8119
278,8829
278,9576
279,619
279,1785
279,3319
279,3561
279,3797
279,4126
279,6151
279,8804
279,9147
279,9589
279,9711
280,1158
280,1610
280,1895
280,2071
280,2079
280,2521
280,2667
280,2688
280,3162
280,3228
280,4037
280,4380
280,4583
280,4876
280,5455
280,7075
280,7257
280,7948
280,9999
281,1183
281,1737
281,1945
281,2145
281,3534
281,3683
281,5785
281,6003
281,7286
281,7298
281,7559
281,7591
281,8746
282,3473
282,3888
282,6452
282,9508
282,9951
283,1008
283,2735
283,2971
283,4477
283,5776
283,7874
283,8813
283,8955
284,1784
284,1792
284,4704
284,7258
284,8327
284,8423
284,8508
284,8625
285,851
285,2187
285,2204
285,2424
285,4801
285,4974
285,5193
285,5301
285,6227
285,9264
285,9438
285,9903
286,1427
286,3548
286,7382
286,7687
286,8120
286,8519
286,9165
286,9487
287,1847
287,2586
287,2696
287,3093
287,3369
287,6235
287,7585
287,8811
288,1150
288,1363
288,2261
288,3338
288,4126
288,4369
288,4813
288,7051
288,8849
288,9067
289,731
289,2003
289,2219
289,2960
289,6943
289,7538
289,8153
290,1289
290,2263
290,2497
290,2793
290,3102
290,4000
290,4187
290,5270
290,9532
291,2342
291,3073
291,3723
291,4706
291,4827
292,610
292,729
292,888
292,3953
292,4537
292,7903
292,8014
292,9536
292,9583
293,663
293,1254
293,1343
293,1774
293,2000
293,2627
293,6095
293,6457
293,8595
293,8894
294,2115
294,3458
294,3558
294,4129
